"zOTUID","Domain","Phylum","Class","Order","Family","Genus","Species"
"9125c1d0af9bd417a99d80aa03f0f46b","Bacteria","Firmicutes","Desulfotomaculia","Ammonifexales","Desulforudaceae","Candidatus_Desulforudis","uncultured_bacterium"
"c9d00d98ffab7c1b0d7158c50de8dd8c","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus_Udaeobacter","Unclassified"
"d477c0de0b11cdc7f7379215264fcb51","Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium"
"38d295a643c75db65292e37a04ee3d8c","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium","Phenylobacterium_sp."
"003d0470f23082c7bf6de11e71a56898","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","GOUTA6","uncultured_bacterium"
"2173ff99b55e25f3178d3943d534facc","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium","metagenome"
"5440851c0170f2e4abddbf8d2d2e86ca","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"db053a35f00b1f67d850f3a413e8d8e9","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Castellaniella","Unclassified"
"62237fa1b4bb70b2102d6cc6f29b094b","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Sideroxydans","Unclassified"
"0557691f0f1a13cb4ab83c9e0f5bf43f","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga","Unclassified"
"9bc17c40ce6bf488cf78ffcaf1219028","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Unclassified"
"ead550d57d3719fea90801c16c74c0fe","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Unclassified","Unclassified"
"e58453460515a999b1a0a780e5765f0f","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","uncultured","uncultured_bacterium"
"c6fe3fc05201736d7a5e9a98f24cb2eb","Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","SR-FBR-L83","SR-FBR-L83","uncultured_bacterium"
"76b3702714054274614f58000038c1be","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3","uncultured_bacterium"
"43232fb6d903a44afe182354f22c761e","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","GOUTA6","uncultured_bacterium"
"65858b45ad8033f643c71da3b16ff7dd","Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","uncultured","uncultured","uncultured_bacterium"
"bcc21e2352347fc29f1d7628af632385","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified","Unclassified"
"fc6622c636a5210293fb2873fc4761d9","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Unclassified"
"bfbab0fb85ff85368638f9a2f4b00b5b","Bacteria","Firmicutes","Desulfotomaculia","Desulfotomaculales","Desulfotomaculales","Desulfotomaculum","uncultured_bacterium"
"cde85d370909b772f709a725f3e8cc40","Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium"
"67d2e6f5bb8a0ca9cf552dcf8572483e","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Unclassified"
"69f6e6f321a0fd1c638d87b5ea13add9","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Unclassified"
"29962fbaf9a948aa38949cd17c632a39","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Gallionella","Unclassified"
"d478b60c21ffbd34963648822793378d","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17","Bacteroidetes_vadinHA17","Unclassified"
"9bb276530d60c2d320b7fd8bc8cf8613","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified","Unclassified"
"2bfdfef3ab9fe4d267c52f8ee5c80ddd","Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","Nitrospirae_bacterium"
"28cc211864165efb5e7b84de4fa71747","Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosotenuis","uncultured_archaeon"
"4c36460cc7c6f79522718b282c264cc0","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified","Unclassified"
"3c0261d7010fc97a991a9d01c9057114","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified"
"52124a23b03a625c8e867ee2b8583972","Bacteria","Acidobacteriota","Holophagae","Subgroup_7","Subgroup_7","Subgroup_7","uncultured_Acidobacteriales"
"19cbbcd28d3f92d994363a46df58bd8d","Bacteria","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified"
"d983edcb7e2b08e4300567bc8b673b7f","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Denitratisoma","Unclassified"
"4ef19fc863b7ff2cd97e5007547ddf7a","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium","Unclassified"
"02b4cbe5c2955ab2f66dc82cdf6dad64","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium","Unclassified"
"d19b7a669e8a5a28cb242d19c9105829","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Sideroxydans","Unclassified"
"8a4ccc3877595e1037ec26b0e058a54d","Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","Unclassified"
"103e9826aa9fff10acaf592591d4ce31","Bacteria","DTB120","DTB120","DTB120","DTB120","DTB120","uncultured_bacterium"
"df4ff260d02c3e4b6341818219426afd","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Sideroxydans","uncultured_bacterium"
"1217954aaa13b4c7823b015d1671604f","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chitinimonadaceae","Chitinivorax","metagenome"
"103f24d301df1a9e199d159f65b0d393","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylogaea","Methylogaea_oryzae"
"765437bf4bbecd8312ee3ca8f6b4cf6c","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","GOUTA6","uncultured_beta"
"2ab90510693ca1cedcef23826726ab5d","Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","Unclassified"
"38809661c457a2d62c78cb92b03eaff8","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","Spirochaeta_sp."
"fccad71b856ded036248bca4ebda5053","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophales","Omnitrophales","uncultured_bacterium"
"647b46bc5fa0fadf81008c9a121c2dd2","Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfuricurvum","Unclassified"
"5191aeb45ff6e4d34e4c7f5e11266053","Bacteria","Patescibacteria","Parcubacteria","Candidatus_Yanofskybacteria","Candidatus_Yanofskybacteria","Candidatus_Yanofskybacteria","Candidatus_Jorgensenbacteria"
"0a367a327c7c2ed86a06d04487f2a4e1","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella","uncultured_bacterium"
"f58d7ed3b30bac40cecd832190d52861","Bacteria","Acidobacteriota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified"
"ad16b779f2ec6d8afc200de7c5d2f39a","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis","Unclassified"
"af27577de5edb10c09f7fc19b9ca45ca","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unclassified","Unclassified"
"bebd66b02fb4d0006076e5cd1ff56e6f","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylocystis","Unclassified"
"08f16d50b0502ccf37b9a43794233199","Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfurifustis","uncultured_proteobacterium"
"363053a9692eb710163f68e26d21151e","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","Unclassified"
"9af3467db68cf6063627304cecd46a65","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified"
"573091d7ddd85f9c5f14a7e53d2ba0bf","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter","Unclassified"
"271d6e2fd06d1fba2db5bd470743f137","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","uncultured_bacterium"
"b31861ee40325d53d3c53be694b3d629","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum","Unclassified"
"b8c8ba73f5a45343f0aa479039f8c96a","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","AKYH767","uncultured_bacterium"
"308ae144f1425bea84af392a0c13a108","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter","Unclassified"
"c7dd722488097856ef8b7e7c33a34602","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter","Unclassified"
"adbda4915419b8f4cd4a001a04cdfc02","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Unclassified","Unclassified"
"e0b9f9c6b00453ec0448c911c63a92e4","Bacteria","Firmicutes","Thermoanaerobacteria","Thermoanaerobacterales","SRB2","SRB2","uncultured_bacterium"
"58247baa3cd1104400404ba4b33d6ca2","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","Spirochaeta_sp."
"476256682b048424441dccb7a9f3f989","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter","Polynucleobacter_acidiphobus"
"6e8ebb774db591ab6077fcdd84080efd","Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosotenuis","Unclassified"
"c7fe90c0f9070894d1f3069cf0efa6f9","Bacteria","Bacteroidota","SJA-28","SJA-28","SJA-28","SJA-28","Unclassified"
"3c58fe00bae8872aaa459b9a4330dd62","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus_Udaeobacter","Unclassified"
"674d3fca8b60d684ea44b52ad3fd4c73","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Polaromonas","Unclassified"
"5c3526577f771bf1ce40d0c59c89deb6","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sulfuricellaceae","Ferritrophicum","Unclassified"
"f0fbd70bd19eacfb9743d583d42d8b6e","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Castellaniella","Unclassified"
"7e21427d4db56440cfa6ae11888aaa3f","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"1f42b24dbf8b982beb3a8174978b21a2","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02","uncultured_bacterium"
"b55ea74e9d9ce18f667225ffa0b38307","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","GOUTA6","uncultured_bacterium"
"f648476553937bd2e156ec15b224c439","Bacteria","Planctomycetota","Brocadiae","Brocadiales","Brocadiaceae","Candidatus_Brocadia","Planctomycetes_bacterium"
"b50215834e8e76107414f8fcc7a57d25","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1","Thiobacter_sp."
"6e47ea58627743abb001ef90cf1107a2","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"668fb2f3ed7305b9fdaff6f6fcb91789","Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","BSV40","BSV40","uncultured_bacterium"
"7473c5f7d790fb00f7c676d39ae279be","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02","Unclassified"
"96dc38ca8448b0e4d2bb2cf159dfb620","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","uncultured","uncultured_beta"
"94742589eb1e180556cac749605a006d","Bacteria","Chloroflexi","Anaerolineae","Unclassified","Unclassified","Unclassified","Unclassified"
"3dbf66ee7707a9c91038139380697b07","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_anguilliseptica"
"cbc4b67720afd6d5f7cbd9acf080ae59","Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","uncultured","uncultured","uncultured_forest"
"ab32275a7fc06a23c53f1b394cfe612f","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified","Unclassified"
"b39771183e6e973e59afd0e4a7144eaf","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"39ac4060bfcdcc59548042d3ff2827da","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured_bacterium"
"c56ad0a0c8e33a2c7633b311914da5cf","Bacteria","Planctomycetota","Brocadiae","Brocadiales","Brocadiaceae","Unclassified","Unclassified"
"a0d76393818476fdaba9a6a5d65f3e73","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured","Unclassified"
"48fb326cc6040bb2d370c1b745b336c3","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured_Anaerolineaceae"
"a8b26ac64bded7f339812ad68c550c99","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Gallionella","Unclassified"
"218fa9096a12ecf4535f9998b6d2af45","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera","Unclassified"
"0e80cc2499fd001bec39a1e61bd36455","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Candidatus_Nitrotoga","Unclassified"
"4b2f45ad1e44fb37d3060cfcc4089e76","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Unclassified","Unclassified"
"1eacb752038b066cd166a74168dbb99a","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","Unclassified"
"33dfddeadfe0a8e5313d2b0fa2ef523c","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas","Unclassified"
"6fd692c460ad625f90c24ab2cf08ca81","Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales","Kapabacteriales","Kapabacteriales","metagenome"
"2894e1a1951cb41c80b5254467d90e3c","Bacteria","Nitrospirota","Leptospirillia","Leptospirillales","Leptospirillaceae","Leptospirillum","uncultured_bacterium"
"ef842304c4abd41a0d12022583c3e8be","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga","Unclassified"
"3fa697d942f6300e98b27c8da68c2c92","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","TPD-58","uncultured_bacterium"
"e60667b32070c07590b9c66a309cbce3","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Unclassified","Unclassified"
"5f9a5af81fe2df5511ec578cbd7f049c","Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15","uncultured_prokaryote"
"3b676eff419b25570847c31ffc9b2422","Bacteria","DTB120","DTB120","DTB120","DTB120","DTB120","Unclassified"
"0104126cb15c0c070cfca602f5651857","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unclassified"
"cdc04e85b51a8608d09d81a00629823e","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified","Unclassified"
"63a78ed97c31c2b34fa3839cd1bbe39f","Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","Unclassified"
"dfdaf52db0c945f03f32a278f5bb7a62","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis","Unclassified"
"bcba47620c299fd34809f143e3d26dff","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unclassified"
"0e690d907050e4d97bd29853e420dd5a","Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfuricurvum","Unclassified"
"8879355f218ba5cfd5831e33ff06f182","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1","Unclassified"
"ede15fb563222a59b54464ff3857badb","Bacteria","Proteobacteria","Gammaproteobacteria","PLTA13","PLTA13","PLTA13","Unclassified"
"7831e278e3d0cc730c9083fe4c7c0925","Bacteria","Nitrospirota","Leptospirillia","Leptospirillales","Leptospirillaceae","Leptospirillum","uncultured_bacterium"
"83a9026328318881149ff8a0c29f9391","Bacteria","Actinobacteriota","Actinobacteria","PeM15","PeM15","PeM15","Unclassified"
"c83102b352f538b7031b8ab74c4858c9","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodopseudomonas","Unclassified"
"efbe1f58b1e2984ddc53a64f047d94ff","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Janthinobacterium","Unclassified"
"133ad0425a7977682cf3f6af4b59e647","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Gallionella","Unclassified"
"d6efd2da2728fd74ded268122ee05036","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unclassified"
"febb768294e2eed0124442496adf816a","Bacteria","Elusimicrobiota","Lineage_IIa","Lineage_IIa","Lineage_IIa","Lineage_IIa","uncultured_bacterium"
"08bdc6c81f6b9daab3d132b54e1d45bc","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus","Unclassified"
"a569f2c3b21dc634335c0b6a2e0840f7","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sulfuricellaceae","Sulfuricella","uncultured_bacterium"
"52716b762c7b1bbfd881854fc27d9cb4","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea","Unclassified"
"83c182d5f7a6d0fe0d302c858d5f7d20","Bacteria","Planctomycetota","Brocadiae","Brocadiales","GWA2-50-13","GWA2-50-13","uncultured_bacterium"
"ae52c03f373cdf29fa317b6f0805080e","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium","Unclassified"
"0a9495dc2a22f1eefcd9e4e4ebd2617f","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Azoarcus","Unclassified"
"d95c24d2eaa72d18e1d67df88ce0661c","Bacteria","Nitrospirota","Leptospirillia","Leptospirillales","Leptospirillaceae","Leptospirillum","uncultured_bacterium"
"0756172fb8de9373789b64946fcf7c9b","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Nitrospirae_bacterium"
"099670139bb042a04878c5faac723f2c","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","Unclassified"
"bf6e17de4e4db8b1adae96c405e3b090","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
