"OTUID","Domain","Phylum","Class","Order","Family","Genus","Species"
"New.ReferenceOTU142417","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Denitratisoma","Unclassified"
"New.ReferenceOTU188748","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Rhodocyclaceae","Unclassified"
"New.ReferenceOTU149741","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified","Unclassified"
"New.ReferenceOTU236594","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified","Unclassified"
"New.ReferenceOTU97643","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified","Unclassified"
"New.ReferenceOTU134447","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Spumella-like_flagellate"
"New.ReferenceOTU103666","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Spumella-like_flagellate"
"New.ReferenceOTU162965","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Spumella-like_flagellate"
"New.ReferenceOTU59180","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU151752","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Spumella-like_flagellate"
"New.ReferenceOTU132407","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified"
"New.ReferenceOTU212762","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified"
"New.ReferenceOTU153438","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter","Unclassified"
"New.ReferenceOTU112377","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU276833","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified","Unclassified"
"New.ReferenceOTU99810","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified","Unclassified"
"New.ReferenceOTU227434","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Unclassified","Unclassified"
"New.ReferenceOTU280913","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU100490","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","Unclassified"
"New.ReferenceOTU104233","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","Unclassified"
"New.ReferenceOTU42233","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","Unclassified"
"New.ReferenceOTU152201","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","uncultured_Burkholderiaceae"
"New.ReferenceOTU235511","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","uncultured_Burkholderiaceae"
"New.ReferenceOTU136971","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","uncultured_Burkholderiaceae"
"New.ReferenceOTU141331","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","uncultured_Burkholderiaceae"
"New.ReferenceOTU185864","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","uncultured_Nitrosomonadaceae"
"New.ReferenceOTU212323","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","uncultured_Burkholderiaceae"
"New.ReferenceOTU269618","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","uncultured_Burkholderiaceae"
"New.ReferenceOTU129906","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","uncultured_Burkholderiaceae"
"New.ReferenceOTU271501","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","uncultured_Burkholderiaceae"
"New.ReferenceOTU287103","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","uncultured_Burkholderiaceae"
"New.ReferenceOTU169494","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","Unclassified"
"New.ReferenceOTU50950","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","Unclassified"
"New.ReferenceOTU124780","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","Unclassified"
"New.ReferenceOTU15504","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","Unclassified"
"3067471","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","Unclassified"
"583489","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","Unclassified"
"232404","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","Unclassified"
"222917","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","Unclassified"
"New.ReferenceOTU168719","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","Unclassified"
"312417","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","Unclassified"
"New.ReferenceOTU162598","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","Unclassified"
"New.ReferenceOTU82373","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","Unclassified"
"New.ReferenceOTU225858","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU132782","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","Unclassified"
"New.ReferenceOTU240988","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU126806","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Unclassified","Unclassified"
"New.ReferenceOTU193817","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU104549","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU215090","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU273293","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU162652","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU275568","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified","Unclassified"
"New.ReferenceOTU3932","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU14302","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Unclassified","Unclassified"
"New.ReferenceOTU220985","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae","Thiobacillus","uncultured_bacterium"
"New.ReferenceOTU196489","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae","Thiobacillus","uncultured_Hydrogenophilales"
"New.ReferenceOTU236768","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU114158","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU107139","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea","Unclassified"
"New.ReferenceOTU173977","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea","Unclassified"
"New.ReferenceOTU159107","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU157174","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae","Thiobacillus","Unclassified"
"New.ReferenceOTU23814","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU49826","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Unclassified","Unclassified"
"New.ReferenceOTU7452","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Denitratisoma","Unclassified"
"New.ReferenceOTU41187","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Unclassified","Unclassified"
"New.ReferenceOTU195569","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU220653","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU36057","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified","Unclassified"
"New.ReferenceOTU47317","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU65117","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU296250","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified","Unclassified"
"New.ReferenceOTU60488","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified","Unclassified"
"New.ReferenceOTU90788","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified","Unclassified"
"New.ReferenceOTU213802","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae","Unclassified","Unclassified"
"New.ReferenceOTU196973","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae","Unclassified","Unclassified"
"New.ReferenceOTU124421","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","uncultured","Unclassified"
"New.ReferenceOTU108919","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU142222","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU133689","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Unclassified","Unclassified"
"New.ReferenceOTU17823","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU102825","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Sideroxydans","Unclassified"
"New.ReferenceOTU49850","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU25020","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Unclassified","Unclassified"
"New.ReferenceOTU293763","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Unclassified","Unclassified"
"New.ReferenceOTU247930","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU248025","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Unclassified","Unclassified"
"New.ReferenceOTU3353","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU238182","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","Unclassified"
"New.ReferenceOTU20445","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Unclassified","Unclassified"
"New.ReferenceOTU251494","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Unclassified","Unclassified"
"New.ReferenceOTU131796","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"201771","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Unclassified","Unclassified"
"New.ReferenceOTU227984","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU126185","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU79121","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae","uncultured","uncultured_bacterium"
"New.ReferenceOTU77251","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Unclassified","Unclassified"
"New.ReferenceOTU290722","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Unclassified","Unclassified"
"New.ReferenceOTU45488","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Unclassified","Unclassified"
"339910","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Unclassified","Unclassified"
"341843","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Ferriphaselus","uncultured_bacterium"
"New.ReferenceOTU194217","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Sideroxydans","Unclassified"
"New.ReferenceOTU111961","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"691471","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","uncultured","metagenome"
"835236","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","uncultured","metagenome"
"New.ReferenceOTU173669","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Unclassified","Unclassified"
"New.ReferenceOTU167311","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","uncultured","metagenome"
"708214","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Thauera","Unclassified"
"656307","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae","Tepidiphilus","uncultured_bacterium"
"New.ReferenceOTU38818","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","oc32","uncultured_bacterium"
"3412285","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","oc32","uncultured_proteobacterium"
"4434000","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","oc32","Unclassified"
"3611663","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Unclassified","Unclassified"
"New.ReferenceOTU6685","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Unclassified","Unclassified"
"New.ReferenceOTU169687","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"New.ReferenceOTU258839","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Unclassified","Unclassified"
"550484","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Uliginosibacterium","uncultured_bacterium"
"143561","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Niveibacterium","uncultured_bacterium"
"3599950","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Unclassified","Unclassified"
"104612","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Uliginosibacterium","Unclassified"
"335484","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Uliginosibacterium","metagenome"
"New.ReferenceOTU281251","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Uliginosibacterium","Unclassified"
"1116195","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Uliginosibacterium","uncultured_bacterium"
"680509","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Uliginosibacterium","uncultured_bacterium"
"New.ReferenceOTU270252","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Azovibrio","uncultured_bacterium"
"New.ReferenceOTU85292","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae","Sulfuritortus","uncultured_bacterium"
